"Survey Year","Set count","Number of positive sets","ITIS-TSN","Species code","Scientific name","English common name","French common name","LSID","Biomass index","Lower interval","Upper interval","CV"
2015,238,34,"172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305","450574.22700801602","203742.968794274","803612.76487329102","0.355402371521712"
2015,238,101,"172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452","52695.484288255","36355.088157200902","73831.545736293701","0.17973353564329"
2015,238,168,"172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","2153612.1715195002","1576277.36323035","2887185.3072068398","0.161819869215068"
2015,238,79,"172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","746979.14165303297","457536.738814326","1145160.5357609401","0.23002481280644699"
2015,238,8,"172924","635","PLEURONICHTHYS DECURRENS","CURLFIN SOLE","PLIE À NAGEOIRES FRISÉES","urn:lsid:marinespecies.org:taxname:282292","6502.7547727660003","2525.4697279032998","11574.427944323599","0.35781518487360597"
2017,239,131,"160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","1387629.8240118399","806850.39134231606","2279893.73927513","0.27209370396877502"
2017,239,12,"160848","056","BERINGRAJA BINOCULATA","BIG SKATE","RAIE BIOCELLÉE","urn:lsid:marinespecies.org:taxname:1021330","84329.806645239296","25535.502846983502","164810.52421765399","0.42384248212633702"
2017,239,29,"160937","058","BATHYRAJA INTERRUPTA","SANDPAPER SKATE","RAIE RUGUEUSE","urn:lsid:marinespecies.org:taxname:271515","36501.9451061441","21229.449887309998","52451.513565196998","0.22214676357554"
2017,239,80,"160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","452754.17932768702","343089.50121355202","565259.41638581594","0.12546841426684799"
2017,239,220,"161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","2679459.0568953799","1641859.41206559","4004125.4811447999","0.23074967603148799"
2017,239,47,"551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159","21619.4093516131","12044.1118718582","33857.105278163501","0.256556498265952"
2017,239,38,"162051","148","THALEICHTHYS PACIFICUS","EULACHON","EULAKANE","urn:lsid:marinespecies.org:taxname:282959","43393.6344060048","20135.020636063098","76444.811611455603","0.34522880355670299"
2017,239,90,"164711","222","GADUS MACROCEPHALUS","PACIFIC COD","MORUE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:254538","522238.62297974603","365472.364742384","719026.44105390098","0.172051739349071"
2017,239,128,"164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","3537878.9429709301","2444584.5348368199","4649863.5468814196","0.15740961225014399"
2017,239,159,"934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735","1732003.0421344601","989890.49580309296","2852034.5382282399","0.28595868590575002"
2017,239,53,"630999","245","LYCODES PACIFICUS","BLACKBELLY EELPOUT","LYCODE À VENTRE NOIR","urn:lsid:marinespecies.org:taxname:274116","188791.497600364","83490.248271707998","335167.10849202902","0.329760220708604"
2017,239,68,"166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","606621.71247647901","309930.92130328697","1001581.11947234","0.29264395341306199"
2017,239,142,"166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","16594550.966213301","11584187.6615624","22422709.4272926","0.16590342357389501"
2017,239,110,"166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","1085144.3057995699","704105.04742671503","1580633.32735288","0.20206761058036499"
2017,239,4,"166712","403","SEBASTES BOREALIS","SHORTRAKER ROCKFISH","SÉBASTE BORÉAL","urn:lsid:marinespecies.org:taxname:274777","25259.8747429592","5110.95113958","51813.381692612398","0.49248816958925401"
2017,239,141,"166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","6486937.3941697804","3033580.0217174198","12500831.681240801","0.38746071775382801"
2017,239,37,"166715","410","SEBASTES CRAMERI","DARKBLOTCHED ROCKFISH","SÉBASTE TACHETÉ","urn:lsid:marinespecies.org:taxname:274785","245456.633990615","44990.9602771797","581470.298818146","0.61421169098403805"
2017,239,35,"166716","412","SEBASTES DIPLOPROA","SPLITNOSE ROCKFISH","GUEULE-DE-LOUP","urn:lsid:marinespecies.org:taxname:274787","4455938.0404182198","1231068.5579462801","8371255.4486254901","0.40744001903682903"
2017,239,82,"166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788","156721.25902302199","98765.060876669799","228389.42032583","0.20903422734931101"
2017,239,24,"166719","417","SEBASTES ENTOMELAS","WIDOW ROCKFISH","VEUVE","urn:lsid:marinespecies.org:taxname:274791","69997.2515445053","32028.888861032199","121050.207281133","0.323284803906911"
2017,239,58,"166720","418","SEBASTES FLAVIDUS","YELLOWTAIL ROCKFISH","SÉBASTE À QUEUE JAUNE","urn:lsid:marinespecies.org:taxname:274795","1075580.28124743","350306.99654777901","2255359.4860067498","0.45731668204011899"
2017,239,38,"166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799","97289.733833360893","55113.327194413701","142075.69793026801","0.22706347591327999"
2017,239,40,"166726","424","SEBASTES MALIGER","QUILLBACK ROCKFISH","SÉBASTE À DOS ÉPINEUX","urn:lsid:marinespecies.org:taxname:274815","174559.26139477501","91174.767548236094","265747.63842086599","0.25197141097896603"
2017,239,52,"166733","435","SEBASTES PAUCISPINIS","BOCACCIO","BOCACCIO","urn:lsid:marinespecies.org:taxname:274833","81717.434933738899","42840.693051835202","129080.012997497","0.273804549464081"
2017,239,66,"166734","437","SEBASTES PINNIGER","CANARY ROCKFISH","SÉBASTE CANARI","urn:lsid:marinespecies.org:taxname:274836","553576.65294922504","322442.47721581499","831043.96949230204","0.238558835885335"
2017,239,85,"166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838","1066542.95906513","579389.00488049502","1726030.9728015999","0.27164268360108801"
2017,239,65,"166737","440","SEBASTES REEDI","YELLOWMOUTH ROCKFISH","SÉBASTE À BOUCHE JAUNE","urn:lsid:marinespecies.org:taxname:274840","6318169.0809774101","1780060.09280063","12896290.0061596","0.47003676628570601"
2017,239,23,"166740","442","SEBASTES RUBERRIMUS","YELLOWEYE ROCKFISH","SÉBASTE AUX YEUX JAUNES","urn:lsid:marinespecies.org:taxname:274844","106367.085174947","39382.942242405901","189334.644208357","0.37047096863475898"
2017,239,26,"166743","448","SEBASTES WILSONI","PYGMY ROCKFISH","SÉBASTE PYGMÉE","urn:lsid:marinespecies.org:taxname:274868","21222.799484996001","5291.1766963824903","44906.433919080097","0.49234347976644399"
2017,239,77,"166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","1448613.72566239","286054.18407480902","3688361.5993183199","0.63551377885897298"
2017,239,99,"166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","1340094.2736191701","1067035.4995252001","1695662.87883395","0.117576559646247"
2017,239,168,"167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","5290393.7135821404","3197471.7129030498","8271483.7566237198","0.24675917825705301"
2017,239,72,"167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","582023.40055304195","241996.21874077601","1328656.39526983","0.46510474828660903"
2017,239,9,"167287","505","HEMITRIPTERUS BOLINI","BIGMOUTH SCULPIN","HÉMITRIPTÈRE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:254541","25360.5297000153","11012.9320802531","41701.376857319097","0.31918812421600801"
2017,239,13,"167293","510","ICELINUS FILAMENTOSUS","THREADFIN SCULPIN","ICÉLINE FILAMENTEUSE","urn:lsid:marinespecies.org:taxname:281136","4084.7620780065899","1801.6336021857401","6941.1600160541202","0.3175597975485"
2017,239,57,"172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","194902.385599089","120036.15581196699","271478.01357358298","0.19625199228850099"
2017,239,198,"172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","12216167.471982","8667275.1119207703","17098134.479813501","0.18842923678543599"
2017,239,115,"172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690","531685.93046796694","347095.53227616497","797411.62740514101","0.220110619765439"
2017,239,189,"172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","2253550.1587116602","1857063.4397902801","2685824.3378453702","9.5232400320182903E-2"
2017,239,111,"172875","612","HIPPOGLOSSOIDES ELASSODON","FLATHEAD SOLE","PLIE À TÊTE PLATE","urn:lsid:marinespecies.org:taxname:274289","1375422.76733941","986365.62896227802","1841334.1732662001","0.16358379308051799"
2017,239,73,"172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","642959.771002808","461515.41307902097","842420.80103699595","0.151402719372072"
2017,239,69,"172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305","463151.62167751603","326836.19394370797","623909.73209935101","0.165081446288348"
2017,239,118,"172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452","113256.387632413","87404.628771890901","143697.94053464799","0.125224399429469"
2017,239,171,"172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","2093912.9865236401","1606255.0171227599","2632678.0044011199","0.124418188700268"
2017,239,112,"172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","1034028.0017324","637638.23060409795","1498737.0261100701","0.203342021799026"
2017,239,31,"172924","635","PLEURONICHTHYS DECURRENS","CURLFIN SOLE","PLIE À NAGEOIRES FRISÉES","urn:lsid:marinespecies.org:taxname:282292","45128.567561886899","28336.707069179","64828.674223513903","0.20310722970310899"
2019,242,99,"160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","12166540.0550461","264803.27821769501","35391073.714175202","0.91259449052803598"
2019,242,21,"160848","056","BERINGRAJA BINOCULATA","BIG SKATE","RAIE BIOCELLÉE","urn:lsid:marinespecies.org:taxname:1021330","411021.91260798799","189736.21392685099","697079.55731959105","0.32653303682866103"
2019,242,29,"160937","058","BATHYRAJA INTERRUPTA","SANDPAPER SKATE","RAIE RUGUEUSE","urn:lsid:marinespecies.org:taxname:271515","41776.826454760099","27333.573495745","57277.768763626002","0.18708377878474799"
2019,242,82,"160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","605944.65157372202","447199.68114711001","787830.585578711","0.14202418866005601"
2019,242,229,"161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","1352224.8826699301","1085920.2824315601","1670639.6918295301","0.115225571377556"
2019,242,24,"551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159","13336.9704573401","5812.9121464171403","23297.4668493104","0.33690466672541902"
2019,242,34,"162051","148","THALEICHTHYS PACIFICUS","EULACHON","EULAKANE","urn:lsid:marinespecies.org:taxname:282959","32411.2488458158","11542.922251551299","62489.128941481002","0.424598328362147"
2019,242,113,"164711","222","GADUS MACROCEPHALUS","PACIFIC COD","MORUE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:254538","1004010.24707028","767890.89459954295","1259626.21806946","0.12661678924311501"
2019,242,124,"164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","9263945.2621749695","5661646.7594919996","13663254.1700358","0.217927852106406"
2019,242,156,"934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735","2958993.0527822999","1582853.4451820301","4583543.9718422098","0.258053889245423"
2019,242,56,"630999","245","LYCODES PACIFICUS","BLACKBELLY EELPOUT","LYCODE À VENTRE NOIR","urn:lsid:marinespecies.org:taxname:274116","52157.325393431704","30504.565858517901","76236.539111133898","0.229304811681597"
2019,242,64,"166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","732938.71539830102","426653.41537311597","1095785.2201066201","0.24391064761505599"
2019,242,163,"166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","15110868.0215009","10081009.4178923","20075008.663846701","0.167232141944269"
2019,242,113,"166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","2530782.9437925802","817546.74326045206","5237409.9731948003","0.48103728745670998"
2019,242,7,"166712","403","SEBASTES BOREALIS","SHORTRAKER ROCKFISH","SÉBASTE BORÉAL","urn:lsid:marinespecies.org:taxname:274777","54207.1812681507","19261.9406620349","92331.385925718307","0.34266495105695999"
2019,242,166,"166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","10192103.816436701","6953618.8776788898","14212991.199309001","0.17793128987005"
2019,242,46,"166715","410","SEBASTES CRAMERI","DARKBLOTCHED ROCKFISH","SÉBASTE TACHETÉ","urn:lsid:marinespecies.org:taxname:274785","132622.59115743299","46978.247037648602","251472.51351158399","0.40467165590832699"
2019,242,44,"166716","412","SEBASTES DIPLOPROA","SPLITNOSE ROCKFISH","GUEULE-DE-LOUP","urn:lsid:marinespecies.org:taxname:274787","3376101.2606553701","833970.148102812","6928399.87173835","0.45570009129581801"
2019,242,77,"166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788","268690.26739650499","177915.78141292001","376075.74464582599","0.18548697231542899"
2019,242,29,"166719","417","SEBASTES ENTOMELAS","WIDOW ROCKFISH","VEUVE","urn:lsid:marinespecies.org:taxname:274791","91426.906069302902","34080.488061270102","199211.19344829701","0.45998891645919798"
2019,242,67,"166720","418","SEBASTES FLAVIDUS","YELLOWTAIL ROCKFISH","SÉBASTE À QUEUE JAUNE","urn:lsid:marinespecies.org:taxname:274795","2406848.39086045","899227.425597889","4585628.7459166897","0.394626152557012"
2019,242,41,"166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799","61193.051241335197","37999.919395175602","86872.220067811504","0.203776553963782"
2019,242,24,"166726","424","SEBASTES MALIGER","QUILLBACK ROCKFISH","SÉBASTE À DOS ÉPINEUX","urn:lsid:marinespecies.org:taxname:274815","145461.029427025","65408.379177844501","246615.38397586599","0.31833758786972699"
2019,242,107,"166733","435","SEBASTES PAUCISPINIS","BOCACCIO","BOCACCIO","urn:lsid:marinespecies.org:taxname:274833","1670568.6098341399","627620.65293837897","3132938.4569928199","0.400186417983869"
2019,242,52,"166734","437","SEBASTES PINNIGER","CANARY ROCKFISH","SÉBASTE CANARI","urn:lsid:marinespecies.org:taxname:274836","2923783.8273166302","557308.80987226404","6633872.6140195504","0.55314389065768199"
2019,242,68,"166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838","3482474.9329269198","1918385.2224850899","5187627.7342535304","0.24565243525028099"
2019,242,62,"166737","440","SEBASTES REEDI","YELLOWMOUTH ROCKFISH","SÉBASTE À BOUCHE JAUNE","urn:lsid:marinespecies.org:taxname:274840","5400832.2676253999","625774.48504804296","13883256.7019799","0.70532292998433699"
2019,242,34,"166740","442","SEBASTES RUBERRIMUS","YELLOWEYE ROCKFISH","SÉBASTE AUX YEUX JAUNES","urn:lsid:marinespecies.org:taxname:274844","170178.789144009","97998.628047093502","253764.308862562","0.24158847016801899"
2019,242,19,"166743","448","SEBASTES WILSONI","PYGMY ROCKFISH","SÉBASTE PYGMÉE","urn:lsid:marinespecies.org:taxname:274868","14638.6759164287","3301.1470586700302","35248.042304815797","0.58183188146683895"
2019,242,75,"166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","891864.19538432395","286743.22343218199","1772094.4284411699","0.415521813454096"
2019,242,75,"166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","1249613.6069002301","989212.72111971502","1553405.93808792","0.114483748277398"
2019,242,178,"167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","15233194.0412609","7761612.5502620703","24132575.1875109","0.26804355476109298"
2019,242,126,"167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","1127703.7605886599","824056.32352726394","1473434.3013698501","0.14493051583541999"
2019,242,8,"167287","505","HEMITRIPTERUS BOLINI","BIGMOUTH SCULPIN","HÉMITRIPTÈRE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:254541","29145.4010639681","10993.942287784699","49450.143016292102","0.33868953479923097"
2019,242,38,"167293","510","ICELINUS FILAMENTOSUS","THREADFIN SCULPIN","ICÉLINE FILAMENTEUSE","urn:lsid:marinespecies.org:taxname:281136","13526.8294897993","6851.2317247674","21403.343382788298","0.27739980074183601"
2019,242,55,"172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","1074796.87541965","510325.41385234898","1870472.6444834","0.32614270885631702"
2019,242,215,"172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","12167138.023179799","9042814.1627379097","16110331.0103229","0.14957516630060499"
2019,242,134,"172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690","1081528.86142439","783284.70095124003","1420466.7911934699","0.14557598846664299"
2019,242,219,"172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","3493986.0377805601","2811945.6545249401","4260798.6474932004","0.10596477526682101"
2019,242,136,"172875","612","HIPPOGLOSSOIDES ELASSODON","FLATHEAD SOLE","PLIE À TÊTE PLATE","urn:lsid:marinespecies.org:taxname:274289","1737336.08453805","1243832.24210744","2272565.3583738701","0.1560150729998"
2019,242,83,"172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","977815.81257110299","704606.33646396198","1365042.54780635","0.16698723280969799"
2019,242,51,"172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305","462444.78934330901","286343.92995141802","645633.04193636996","0.204007972094044"
2019,242,162,"172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452","290568.487797943","230049.44157169099","365047.32843141002","0.117539090595369"
2019,242,201,"172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","2188260.3034285898","1737559.6885935401","2749578.48583643","0.121160877577128"
2019,242,117,"172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","2306385.4096073299","1459822.1137228101","3258045.1048918702","0.201418001798293"
2019,242,34,"172924","635","PLEURONICHTHYS DECURRENS","CURLFIN SOLE","PLIE À NAGEOIRES FRISÉES","urn:lsid:marinespecies.org:taxname:282292","86108.167568320903","48869.815030451398","134496.433241066","0.25963248130236499"
2021,193,98,"160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","515379.36375626503","292954.58100394299","885675.66320842796","0.32105455334625299"
2021,193,7,"160848","056","BERINGRAJA BINOCULATA","BIG SKATE","RAIE BIOCELLÉE","urn:lsid:marinespecies.org:taxname:1021330","409718.23773246602","65736.677767188798","821516.16985659197","0.47846346480637703"
2021,193,28,"160937","058","BATHYRAJA INTERRUPTA","SANDPAPER SKATE","RAIE RUGUEUSE","urn:lsid:marinespecies.org:taxname:271515","69678.873347614994","37937.482504002102","108549.944757134","0.261371577774486"
2021,193,69,"160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","601926.14121301204","448008.83415386197","771244.74831099005","0.139373948514079"
2021,193,184,"161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","2372760.8794841701","1704643.7277730999","3244375.0236733598","0.16250453765021999"
2021,193,19,"551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159","7535.9870540321299","3697.1557003817502","12744.911118902","0.30432148242874602"
2021,193,46,"162051","148","THALEICHTHYS PACIFICUS","EULACHON","EULAKANE","urn:lsid:marinespecies.org:taxname:282959","171487.26094716901","48815.508309718403","363864.91957884002","0.47040227471434298"
2021,193,126,"164711","222","GADUS MACROCEPHALUS","PACIFIC COD","MORUE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:254538","1157113.1104548001","913544.47273853503","1463102.6687847001","0.12508787378821501"
2021,193,108,"164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","6629386.6447255099","2558142.8346758098","13789671.075130001","0.43611408225000597"
2021,193,142,"934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735","2881375.33025563","1912822.6688810301","3995241.3396489602","0.18150696464368399"
2021,193,68,"630999","245","LYCODES PACIFICUS","BLACKBELLY EELPOUT","LYCODE À VENTRE NOIR","urn:lsid:marinespecies.org:taxname:274116","126435.28712494799","57437.888051816299","230060.66589503401","0.35158244900709701"
2021,193,56,"166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","466347.262337722","245154.056047266","687711.89222696295","0.248111256400149"
2021,193,146,"166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","12790325.616092401","10424455.5673985","15739408.554021301","0.10705204465607999"
2021,193,101,"166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","1667625.3015934899","1309529.19931476","2063896.2838232301","0.116048762315723"
2021,193,2,"166712","403","SEBASTES BOREALIS","SHORTRAKER ROCKFISH","SÉBASTE BORÉAL","urn:lsid:marinespecies.org:taxname:274777","31057.477614850199","0.0","74428.314159138201","0.63570804699697203"
2021,193,125,"166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","10256006.4609624","6873297.8734480198","14338324.3737246","0.18974676590790199"
2021,193,38,"166715","410","SEBASTES CRAMERI","DARKBLOTCHED ROCKFISH","SÉBASTE TACHETÉ","urn:lsid:marinespecies.org:taxname:274785","163226.838834041","47593.191823983703","347518.80758557701","0.501940114886679"
2021,193,43,"166716","412","SEBASTES DIPLOPROA","SPLITNOSE ROCKFISH","GUEULE-DE-LOUP","urn:lsid:marinespecies.org:taxname:274787","819981.08457754704","253260.34508911299","1760490.3775730899","0.50232527271011895"
2021,193,67,"166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788","287364.72660819901","179234.27581363899","407642.96370135999","0.204542236891576"
2021,193,19,"166719","417","SEBASTES ENTOMELAS","WIDOW ROCKFISH","VEUVE","urn:lsid:marinespecies.org:taxname:274791","267024.12074875197","33904.649400639799","641773.31814717199","0.64922309024147695"
2021,193,55,"166720","418","SEBASTES FLAVIDUS","YELLOWTAIL ROCKFISH","SÉBASTE À QUEUE JAUNE","urn:lsid:marinespecies.org:taxname:274795","1907746.02187175","593781.70509847603","3764109.98926839","0.43654962104834999"
2021,193,23,"166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799","77254.802706948001","25766.304227121898","135959.70203998001","0.366490941562997"
2021,193,12,"166726","424","SEBASTES MALIGER","QUILLBACK ROCKFISH","SÉBASTE À DOS ÉPINEUX","urn:lsid:marinespecies.org:taxname:274815","116094.672663173","23759.122923525301","252983.543118342","0.49981582200068497"
2021,193,99,"166733","435","SEBASTES PAUCISPINIS","BOCACCIO","BOCACCIO","urn:lsid:marinespecies.org:taxname:274833","1015369.91005798","658951.85424649599","1427943.5072033701","0.183831004859037"
2021,193,39,"166734","437","SEBASTES PINNIGER","CANARY ROCKFISH","SÉBASTE CANARI","urn:lsid:marinespecies.org:taxname:274836","3230989.9528117301","557289.09114320495","8098709.8355044601","0.69295647792196302"
